IdPlayer,Name,TeamName,Position,BirthDate,Weight,Height,InternationalCaps,Goals
218306,WILLIAN,Brazil,Midfielder,1988-08-09T00:00:00Z,77.0,175.0,62,8
344547,ROBERTO FIRMINO,Brazil,Forward,1991-10-02T00:00:00Z,76.0,181.0,25,7
329039,TAISON,Brazil,Forward,1988-01-13T00:00:00Z,64.0,172.0,8,1
266774,FAGNER,Brazil,Defender,1989-06-11T00:00:00Z,67.0,168.0,8,0
395427,EDERSON,Brazil,Goalkeeper,1993-08-17T00:00:00Z,86.0,188.0,1,0
198117,Eiji KAWASHIMA,Japan,Goalkeeper,1983-03-20T00:00:00Z,74.0,185.0,88,0
331166,Naomichi UEDA,Japan,Defender,1994-10-24T00:00:00Z,79.0,186.0,4,0
384847,Gen SHOJI,Japan,Defender,1992-12-11T00:00:00Z,74.0,182.0,15,1
233500,Keisuke HONDA,Japan,Midfielder,1986-06-13T00:00:00Z,74.0,182.0,98,37
291372,Yuto NAGATOMO,Japan,Defender,1986-09-12T00:00:00Z,68.0,170.0,109,3
395318,Wataru ENDO,Japan,Defender,1993-02-09T00:00:00Z,75.0,178.0,12,0
307719,Gaku SHIBASAKI,Japan,Midfielder,1992-05-28T00:00:00Z,64.0,175.0,22,3
347718,Genki HARAGUCHI,Japan,Midfielder,1991-05-09T00:00:00Z,68.0,178.0,36,7
286278,Shinji OKAZAKI,Japan,Forward,1986-04-16T00:00:00Z,70.0,174.0,116,50
268596,Shinji KAGAWA,Japan,Midfielder,1989-03-17T00:00:00Z,68.0,175.0,95,31
307739,Takashi USAMI,Japan,Midfielder,1992-05-06T00:00:00Z,72.0,178.0,26,3
356269,Masaaki HIGASHIGUCHI,Japan,Goalkeeper,1986-05-12T00:00:00Z,78.0,184.0,5,0
384846,Yoshinori MUTO,Japan,Forward,1992-07-15T00:00:00Z,72.0,179.0,24,2
271255,Takashi INUI,Japan,Midfielder,1988-06-02T00:00:00Z,59.0,169.0,31,6
275136,Yuya OSAKO,Japan,Forward,1990-05-18T00:00:00Z,71.0,182.0,33,8
356466,Hotaru YAMAGUCHI,Japan,Midfielder,1990-10-06T00:00:00Z,72.0,173.0,45,2
289027,Makoto HASEBE,Japan,Midfielder,1984-01-18T00:00:00Z,72.0,180.0,114,2
395327,Ryota OHSHIMA,Japan,Midfielder,1993-01-23T00:00:00Z,64.0,168.0,5,0
350003,Hiroki SAKAI,Japan,Defender,1990-04-12T00:00:00Z,70.0,183.0,47,0
268477,Tomoaki MAKINO,Japan,Defender,1987-05-11T00:00:00Z,77.0,182.0,33,4
321736,Gotoku SAKAI,Japan,Defender,1991-03-14T00:00:00Z,74.0,176.0,42,0
271253,Maya YOSHIDA,Japan,Defender,1988-08-24T00:00:00Z,78.0,189.0,86,10
331184,Kosuke NAKAMURA,Japan,Goalkeeper,1995-02-27T00:00:00Z,72.0,184.0,4,0
228686,David OSPINA,Colombia,Goalkeeper,1988-08-31T00:00:00Z,80.0,183.0,87,0
200209,Cristian ZAPATA,Colombia,Defender,1986-09-30T00:00:00Z,82.0,187.0,53,2
228688,Oscar MURILLO,Colombia,Defender,1988-04-18T00:00:00Z,80.0,184.0,14,0
315614,Santiago ARIAS,Colombia,Defender,1992-01-13T00:00:00Z,71.0,177.0,45,0
394377,Wilmar BARRIOS,Colombia,Midfielder,1993-10-16T00:00:00Z,74.0,178.0,13,0
280487,Carlos SANCHEZ,Colombia,Midfielder,1986-02-06T00:00:00Z,80.0,182.0,83,0
349512,Carlos BACCA,Colombia,Forward,1986-09-08T00:00:00Z,77.0,181.0,48,14
198243,Abel AGUILAR,Colombia,Midfielder,1985-01-06T00:00:00Z,82.0,185.0,70,8
229444,Radamel FALCAO,Colombia,Forward,1986-02-10T00:00:00Z,72.0,177.0,69,30
269058,James RODRIGUEZ,Colombia,Midfielder,1991-07-12T00:00:00Z,75.0,180.0,66,21
309714,Juan CUADRADO,Colombia,Midfielder,1988-05-26T00:00:00Z,72.0,179.0,73,8
360642,Camilo VARGAS,Colombia,Goalkeeper,1989-03-09T00:00:00Z,80.0,185.0,5,0
395552,Yerry MINA,Colombia,Defender,1994-09-23T00:00:00Z,95.0,194.0,15,6
339731,Luis MURIEL,Colombia,Forward,1991-04-16T00:00:00Z,79.0,178.0,20,2
398409,Mateus URIBE,Colombia,Midfielder,1991-03-21T00:00:00Z,71.0,182.0,11,0
395550,Jefferson  LERMA,Colombia,Midfielder,1994-10-25T00:00:00Z,70.0,179.0,9,0
394500,Johan MOJICA,Colombia,Defender,1992-08-21T00:00:00Z,66.0,185.0,8,1
394417,Farid DIAZ,Colombia,Defender,1983-07-20T00:00:00Z,70.0,170.0,13,0
369538,Miguel BORJA,Colombia,Forward,1993-01-26T00:00:00Z,74.0,183.0,8,2
356704,Juan QUINTERO,Colombia,Midfielder,1993-01-18T00:00:00Z,64.0,169.0,19,3
411341,Jose IZQUIERDO,Colombia,Forward,1992-07-07T00:00:00Z,73.0,171.0,6,1
411340,Jose CUADRADO,Colombia,Goalkeeper,1985-06-01T00:00:00Z,80.0,180.0,1,0
386013,Davinson SANCHEZ,Colombia,Defender,1996-06-12T00:00:00Z,81.0,187.0,13,0
269859,David DE GEA,Spain,Goalkeeper,1990-11-07T00:00:00Z,71.0,190.0,33,0
380048,Dani CARVAJAL,Spain,Defender,1992-01-11T00:00:00Z,73.0,173.0,18,0
216973,Gerard PIQUE,Spain,Defender,1987-02-02T00:00:00Z,85.0,194.0,102,5
400711,NACHO,Spain,Defender,1990-01-18T00:00:00Z,77.0,179.0,19,1
303034,Sergio BUSQUETS,Spain,Midfielder,1988-07-16T00:00:00Z,78.0,189.0,107,2
183857,Andres INIESTA,Spain,Midfielder,1984-05-11T00:00:00Z,68.0,171.0,131,13
369190,SAUL,Spain,Midfielder,1994-11-21T00:00:00Z,76.0,183.0,10,0
313410,KOKE,Spain,Midfielder,1992-01-08T00:00:00Z,73.0,176.0,43,0
337175,RODRIGO,Spain,Forward,1991-03-06T00:00:00Z,72.0,182.0,9,2
375512,THIAGO,Spain,Midfielder,1991-04-11T00:00:00Z,70.0,174.0,31,2
400713,Lucas VAZQUEZ,Spain,Forward,1991-07-01T00:00:00Z,70.0,173.0,9,0
407625,Alvaro ODRIOZOLA,Spain,Defender,1995-12-14T00:00:00Z,67.0,178.0,4,1
369110,Kepa ARRIZABALAGA,Spain,Goalkeeper,1994-10-03T00:00:00Z,84.0,189.0,1,0
270948,Cesar AZPILICUETA,Spain,Defender,1989-08-28T00:00:00Z,78.0,178.0,22,0
216814,Sergio RAMOS,Spain,Defender,1986-03-30T00:00:00Z,75.0,183.0,156,13
299369,Nacho MONREAL,Spain,Defender,1986-02-26T00:00:00Z,72.0,179.0,22,1
402138,Iago ASPAS,Spain,Forward,1987-08-01T00:00:00Z,67.0,176.0,13,6
306954,Jordi ALBA,Spain,Defender,1989-03-21T00:00:00Z,68.0,170.0,66,8
367920,Diego COSTA,Spain,Forward,1988-10-07T00:00:00Z,86.0,185.0,24,10
400715,Marco ASENSIO,Spain,Midfielder,1996-01-21T00:00:00Z,76.0,182.0,15,0
200176,David SILVA,Spain,Forward,1986-01-08T00:00:00Z,67.0,170.0,125,35
313374,ISCO,Spain,Midfielder,1992-04-21T00:00:00Z,74.0,176.0,32,11
175413,Pepe REINA,Spain,Goalkeeper,1982-08-31T00:00:00Z,92.0,186.0,36,0
319460,Yann SOMMER,Switzerland,Goalkeeper,1988-12-17T00:00:00Z,81.0,183.0,39,0
196605,Stephan LICHTSTEINER,Switzerland,Defender,1984-01-16T00:00:00Z,77.0,181.0,103,8
398508,Francois MOUBANDJE,Switzerland,Defender,1990-06-21T00:00:00Z,76.0,180.0,18,0
398509,Nico ELVEDI,Switzerland,Defender,1996-09-30T00:00:00Z,77.0,187.0,6,0
405178,Manuel AKANJI,Switzerland,Defender,1995-07-19T00:00:00Z,85.0,186.0,11,0
356407,Michael LANG,Switzerland,Defender,1991-02-08T00:00:00Z,78.0,185.0,27,2
393480,Breel EMBOLO,Switzerland,Forward,1997-02-14T00:00:00Z,86.0,184.0,29,3
402021,Remo FREULER,Switzerland,Midfielder,1992-04-15T00:00:00Z,77.0,181.0,10,0
311554,Haris SEFEROVIC,Switzerland,Forward,1992-02-22T00:00:00Z,88.0,186.0,54,12
311558,Granit XHAKA,Switzerland,Midfielder,1992-09-27T00:00:00Z,82.0,183.0,66,10
216627,Valon BEHRAMI,Switzerland,Midfielder,1985-04-19T00:00:00Z,78.0,184.0,83,2
402022,Yvon MVOGO,Switzerland,Goalkeeper,1994-06-06T00:00:00Z,84.0,186.0,0,0
313559,Ricardo RODRIGUEZ,Switzerland,Defender,1992-08-25T00:00:00Z,78.0,180.0,57,5
356415,Steven ZUBER,Switzerland,Midfielder,1991-08-17T00:00:00Z,79.0,182.0,15,4
216646,Blerim DZEMAILI,Switzerland,Midfielder,1986-04-12T00:00:00Z,73.0,179.0,69,11
216650,Gelson FERNANDES,Switzerland,Midfielder,1986-09-02T00:00:00Z,72.0,180.0,67,2
401448,Denis ZAKARIA,Switzerland,Midfielder,1996-11-20T00:00:00Z,77.0,189.0,12,0
319470,Mario GAVRANOVIC,Switzerland,Forward,1989-11-24T00:00:00Z,75.0,175.0,16,5
356399,Josip DRMIC,Switzerland,Forward,1992-08-08T00:00:00Z,78.0,184.0,32,10
216645,Johan DJOUROU,Switzerland,Defender,1987-01-18T00:00:00Z,87.0,191.0,75,2
356676,Roman BUERKI,Switzerland,Goalkeeper,1990-11-14T00:00:00Z,83.0,188.0,9,0
356411,Fabian SCHAER,Switzerland,Defender,1991-12-20T00:00:00Z,83.0,186.0,42,7
321653,Xherdan SHAQIRI,Switzerland,Midfielder,1991-10-10T00:00:00Z,78.0,169.0,74,21
278388,Kasper  SCHMEICHEL,Denmark,Goalkeeper,1986-11-05T00:00:00Z,92.0,190.0,39,0
302550,Michael KROHN-DEHLI,Denmark,Midfielder,1983-06-06T00:00:00Z,69.0,171.0,59,6
358302,Jannik VESTERGAARD,Denmark,Defender,1992-08-03T00:00:00Z,98.0,200.0,16,1
309962,Simon KJAER,Denmark,Defender,1989-03-26T00:00:00Z,84.0,191.0,79,3
365738,Jonas KNUDSEN,Denmark,Defender,1992-09-16T00:00:00Z,82.0,187.0,4,0
401281,Andreas CHRISTENSEN,Denmark,Defender,1996-04-10T00:00:00Z,85.0,192.0,20,1
299421,William KVIST,Denmark,Midfielder,1985-02-24T00:00:00Z,80.0,185.0,81,2
372855,Thomas DELANEY,Denmark,Midfielder,1991-09-03T00:00:00Z,78.0,180.0,31,4
360184,Nicolai JORGENSEN,Denmark,Forward,1991-01-15T00:00:00Z,86.0,194.0,34,8
321716,Christian ERIKSEN,Denmark,Midfielder,1992-02-14T00:00:00Z,76.0,181.0,82,23
372857,Martin BRAITHWAITE,Denmark,Forward,1991-06-05T00:00:00Z,73.0,180.0,24,1
402096,Kasper DOLBERG,Denmark,Forward,1997-10-06T00:00:00Z,85.0,187.0,7,1
318485,Mathias  JORGENSEN,Denmark,Defender,1990-04-23T00:00:00Z,85.0,191.0,15,1
318477,Henrik DALSGAARD,Denmark,Defender,1989-07-27T00:00:00Z,81.0,190.0,15,0
336131,Viktor FISCHER,Denmark,Forward,1994-06-09T00:00:00Z,80.0,181.0,20,3
318462,Jonas LOSSL,Denmark,Goalkeeper,1989-02-01T00:00:00Z,90.0,195.0,1,0
395455,Jens LARSEN,Denmark,Defender,1991-02-21T00:00:00Z,74.0,180.0,16,1
405205,Lukas LERAGER,Denmark,Midfielder,1993-07-12T00:00:00Z,85.0,186.0,5,0
313907,Lasse SCHONE,Denmark,Midfielder,1986-05-27T00:00:00Z,80.0,178.0,39,3
336133,Yussuf Yurary POULSEN,Denmark,Forward,1994-06-15T00:00:00Z,84.0,193.0,31,5
360188,Andreas CORNELIUS,Denmark,Forward,1993-03-16T00:00:00Z,79.0,193.0,21,4
401283,Frederik RONNOW,Denmark,Goalkeeper,1992-08-04T00:00:00Z,85.0,190.0,6,0
395448,Pione SISTO,Denmark,Forward,1995-02-04T00:00:00Z,69.0,173.0,18,1
213770,Jaime PENEDO,Panama,Goalkeeper,1981-09-26T00:00:00Z,70.0,183.0,134,0
385031,Michael MURILLO,Panama,Defender,1996-02-11T00:00:00Z,78.0,183.0,24,2
337231,Harold CUMMINGS,Panama,Defender,1992-03-01T00:00:00Z,92.0,183.0,48,0
385030,Fidel ESCOBAR,Panama,Defender,1995-01-09T00:00:00Z,82.0,182.0,26,1
198481,Roman TORRES,Panama,Defender,1986-03-20T00:00:00Z,99.0,188.0,111,10
197912,Gabriel GOMEZ,Panama,Midfielder,1984-05-29T00:00:00Z,82.0,183.0,145,11
202039,Blas PEREZ,Panama,Forward,1981-03-13T00:00:00Z,83.0,187.0,119,43
400416,Edgar BARCENAS,Panama,Midfielder,1993-10-23T00:00:00Z,72.0,175.0,32,0
239360,Gabriel TORRES,Panama,Forward,1988-10-31T00:00:00Z,77.0,180.0,74,14
372342,Ismael DIAZ,Panama,Forward,1997-05-12T00:00:00Z,72.0,181.0,9,2
267700,Armando COOPER,Panama,Midfielder,1987-11-26T00:00:00Z,72.0,173.0,99,7
198478,Jose CALDERON,Panama,Goalkeeper,1985-08-14T00:00:00Z,87.0,187.0,32,0
295901,Adolfo MACHADO,Panama,Defender,1985-02-14T00:00:00Z,78.0,182.0,77,1
392859,Valentin PIMENTEL,Panama,Midfielder,1991-05-30T00:00:00Z,80.0,189.0,23,1
337232,Eric DAVIS,Panama,Defender,1991-03-31T00:00:00Z,81.0,180.0,40,0
337225,Abdiel ARROYO,Panama,Forward,1993-12-13T00:00:00Z,82.0,183.0,35,5
267688,Luis OVALLE,Panama,Defender,1988-09-07T00:00:00Z,75.0,178.0,26,0
213780,Luis TEJADA,Panama,Forward,1982-03-28T00:00:00Z,87.0,183.0,106,43
411177,Ricardo AVILA,Panama,Midfielder,1997-02-04T00:00:00Z,80.0,182.0,7,0
269514,Anibal GODOY,Panama,Midfielder,1990-02-10T00:00:00Z,82.0,183.0,91,1
411176,Jose Luis RODRIGUEZ,Panama,Midfielder,1998-06-19T00:00:00Z,77.0,180.0,5,0
357006,Alex RODRIGUEZ,Panama,Goalkeeper,1990-08-05T00:00:00Z,83.0,197.0,6,0
201720,Felipe BALOY,Panama,Defender,1981-02-24T00:00:00Z,87.0,185.0,101,4
320518,Farouk BEN MUSTAPHA,Tunisia,Goalkeeper,1989-07-01T00:00:00Z,85.0,192.0,16,0
329717,Syam BEN YOUSSEF,Tunisia,Defender,1989-03-31T00:00:00Z,87.0,189.0,44,1
326645,Yohan BEN ALOUANE,Tunisia,Defender,1987-03-28T00:00:00Z,75.0,185.0,5,0
395998,Yassine MERIAH,Tunisia,Defender,1993-07-02T00:00:00Z,70.0,183.0,20,1
401801,Oussama HADDADI,Tunisia,Defender,1992-01-28T00:00:00Z,76.0,185.0,9,1
273822,Rami BEDOUI,Tunisia,Defender,1990-01-19T00:00:00Z,77.0,187.0,11,3
411656,Saifeddine KHAOUI,Tunisia,Forward,1995-04-27T00:00:00Z,76.0,180.0,6,0
364668,Fakhreddine BEN YOUSSEF,Tunisia,Forward,1991-06-23T00:00:00Z,80.0,189.0,42,6
407145,Anice BADRI,Tunisia,Midfielder,1990-09-18T00:00:00Z,70.0,178.0,13,3
364669,Wahbi KHAZRI,Tunisia,Forward,1991-02-08T00:00:00Z,76.0,182.0,39,14
411653,Dylan BRONN,Tunisia,Defender,1995-06-19T00:00:00Z,75.0,186.0,7,1
332643,Ali MAALOUL,Tunisia,Defender,1990-01-01T00:00:00Z,72.0,170.0,49,8
370575,Ferjani SASSI,Tunisia,Midfielder,1992-03-18T00:00:00Z,80.0,186.0,44,4
401798,Mohamed BEN AMOR,Tunisia,Midfielder,1992-05-03T00:00:00Z,75.0,180.0,27,2
411655,Ahmed KHALIL,Tunisia,Forward,1994-12-21T00:00:00Z,75.0,187.0,3,0
212413,Aymen MATHLOUTHI,Tunisia,Goalkeeper,1984-09-14T00:00:00Z,84.0,182.0,72,0
411658,Ellyes SKHIRI,Tunisia,Midfielder,1995-05-10T00:00:00Z,69.0,185.0,8,0
407144,Bassem SRARFI,Tunisia,Forward,1997-06-25T00:00:00Z,71.0,176.0,6,0
329718,Saber KHALIFA,Tunisia,Forward,1986-10-14T00:00:00Z,72.0,185.0,45,7
407141,Ghaylen CHAALELI,Tunisia,Forward,1994-02-28T00:00:00Z,70.0,179.0,7,1
401797,Hamdi NAGUEZ,Tunisia,Defender,1992-10-28T00:00:00Z,75.0,186.0,19,5
411654,Mouez HASSEN,Tunisia,Goalkeeper,1995-03-05T00:00:00Z,70.0,186.0,4,0
402235,Naim SLITI,Tunisia,Forward,1992-07-27T00:00:00Z,65.0,173.0,22,3
229498,Fernando MUSLERA,Uruguay,Goalkeeper,1986-06-16T00:00:00Z,74.0,190.0,102,0
368655,Jose GIMENEZ,Uruguay,Defender,1995-01-20T00:00:00Z,77.0,185.0,46,6
229499,Diego GODIN,Uruguay,Defender,1986-02-16T00:00:00Z,73.0,185.0,121,8
368660,Guillermo VARELA,Uruguay,Defender,1993-03-24T00:00:00Z,70.0,173.0,5,0
392673,Carlos SANCHEZ,Uruguay,Midfielder,1984-12-02T00:00:00Z,74.0,171.0,38,1
386538,Rodrigo BENTANCUR,Uruguay,Midfielder,1997-06-25T00:00:00Z,73.0,187.0,12,0
216567,Cristian RODRIGUEZ,Uruguay,Midfielder,1985-09-30T00:00:00Z,79.0,178.0,110,11
386284,Nahitan NANDEZ,Uruguay,Midfielder,1995-12-28T00:00:00Z,61.0,171.0,17,0
270775,Luis SUAREZ,Uruguay,Forward,1987-01-24T00:00:00Z,85.0,182.0,103,53
368652,Giorgian DE ARRASCAETA,Uruguay,Forward,1994-06-01T00:00:00Z,64.0,172.0,16,2
229506,Cristhian STUANI,Uruguay,Forward,1986-10-12T00:00:00Z,78.0,186.0,43,5
312993,Martin CAMPANA,Uruguay,Goalkeeper,1989-05-29T00:00:00Z,79.0,184.0,1,0
332883,Gaston SILVA,Uruguay,Defender,1994-03-05T00:00:00Z,74.0,185.0,17,0
371670,Lucas TORREIRA,Uruguay,Midfielder,1996-02-11T00:00:00Z,61.0,168.0,8,0
337196,Matias VECINO,Uruguay,Midfielder,1991-08-24T00:00:00Z,80.0,188.0,27,1
286481,Maximiliano PEREIRA,Uruguay,Defender,1984-06-08T00:00:00Z,73.0,173.0,125,3
368657,Diego LAXALT,Uruguay,Midfielder,1993-02-07T00:00:00Z,68.0,177.0,10,0
407384,Maximiliano GOMEZ,Uruguay,Forward,1996-08-14T00:00:00Z,85.0,186.0,7,0
305382,Sebastian COATES,Uruguay,Defender,1990-10-07T00:00:00Z,89.0,196.0,31,1
305384,Jonathan URRETAVISCAYA,Uruguay,Forward,1990-03-19T00:00:00Z,66.0,172.0,5,0
267834,Edinson CAVANI,Uruguay,Forward,1987-02-14T00:00:00Z,78.0,188.0,105,45
267829,Martin CACERES,Uruguay,Defender,1987-04-07T00:00:00Z,77.0,182.0,81,4
175629,Martin SILVA,Uruguay,Goalkeeper,1983-03-25T00:00:00Z,82.0,187.0,11,0
269768,RUI PATRICIO,Portugal,Goalkeeper,1988-02-15T00:00:00Z,84.0,189.0,73,0
210213,BRUNO ALVES,Portugal,Defender,1981-11-27T00:00:00Z,83.0,187.0,96,11
275931,PEPE,Portugal,Defender,1983-02-26T00:00:00Z,81.0,188.0,99,6
201099,MANUEL FERNANDES,Portugal,Midfielder,1986-02-05T00:00:00Z,69.0,174.0,15,3
395213,RAPHAEL GUERREIRO,Portugal,Defender,1993-12-22T00:00:00Z,64.0,170.0,28,2
398511,JOSE FONTE,Portugal,Defender,1983-12-22T00:00:00Z,84.0,191.0,35,0
201200,CRISTIANO RONALDO,Portugal,Forward,1985-02-05T00:00:00Z,83.0,187.0,154,85
200199,JOAO MOUTINHO,Portugal,Midfielder,1986-09-08T00:00:00Z,61.0,170.0,113,7
384756,ANDRE SILVA,Portugal,Forward,1995-11-06T00:00:00Z,71.0,185.0,25,12
368700,JOAO MARIO,Portugal,Midfielder,1993-01-19T00:00:00Z,67.0,179.0,40,2
395205,BERNARDO SILVA,Portugal,Midfielder,1994-08-10T00:00:00Z,65.0,173.0,29,2
373077,ANTHONY LOPES,Portugal,Goalkeeper,1990-10-01T00:00:00Z,81.0,184.0,7,0
384752,RUBEN DIAS,Portugal,Defender,1997-05-14T00:00:00Z,83.0,187.0,1,0
376349,WILLIAM,Portugal,Midfielder,1992-04-07T00:00:00Z,80.0,190.0,47,2
368706,RICARDO,Portugal,Defender,1993-10-06T00:00:00Z,70.0,174.0,5,0
395206,BRUNO FERNANDES,Portugal,Midfielder,1994-09-08T00:00:00Z,64.0,183.0,8,1
384751,GONCALO GUEDES,Portugal,Forward,1996-11-29T00:00:00Z,72.0,179.0,14,3
384766,GELSON MARTINS,Portugal,Forward,1995-05-11T00:00:00Z,63.0,173.0,19,0
336510,MARIO RUI,Portugal,Defender,1991-05-27T00:00:00Z,67.0,168.0,4,0
189810,RICARDO QUARESMA,Portugal,Forward,1983-09-26T00:00:00Z,73.0,175.0,80,10
336491,CEDRIC,Portugal,Defender,1991-08-31T00:00:00Z,67.0,172.0,32,1
214404,BETO,Portugal,Goalkeeper,1982-05-01T00:00:00Z,79.0,183.0,14,0
319491,ADRIEN SILVA,Portugal,Midfielder,1989-03-15T00:00:00Z,72.0,176.0,27,1
339117,Mathew RYAN,Australia,Goalkeeper,1992-04-08T00:00:00Z,82.0,184.0,47,0
331149,Milos DEGENEK,Australia,Defender,1994-04-28T00:00:00Z,85.0,187.0,18,0
397636,James MEREDITH,Australia,Defender,1988-04-05T00:00:00Z,71.0,179.0,2,0
213001,Tim CAHILL,Australia,Forward,1979-12-06T00:00:00Z,76.0,180.0,107,50
197411,Mark MILLIGAN,Australia,Defender,1985-08-04T00:00:00Z,78.0,178.0,71,6
306404,Matthew JURMAN,Australia,Defender,1989-12-08T00:00:00Z,83.0,190.0,4,0
321697,Mathew LECKIE,Australia,Forward,1991-02-04T00:00:00Z,84.0,181.0,56,8
339116,Massimo LUONGO,Australia,Midfielder,1992-09-25T00:00:00Z,76.0,176.0,36,5
379785,Tomi JURIC,Australia,Forward,1991-07-22T00:00:00Z,80.0,190.0,38,8
229043,Robbie KRUSE,Australia,Forward,1988-10-05T00:00:00Z,66.0,180.0,67,5
411241,Andrew NABBOUT,Australia,Forward,1992-12-17T00:00:00Z,85.0,178.0,6,1
181467,Brad JONES,Australia,Goalkeeper,1982-03-19T00:00:00Z,87.0,193.0,6,0
312252,Aaron MOOY,Australia,Midfielder,1990-09-15T00:00:00Z,72.0,173.0,37,5
368899,Jamie MacLAREN,Australia,Forward,1993-07-29T00:00:00Z,72.0,178.0,6,0
197514,Mile JEDINAK,Australia,Midfielder,1984-08-03T00:00:00Z,78.0,188.0,79,20
349342,Aziz BEHICH,Australia,Defender,1990-12-16T00:00:00Z,63.0,170.0,26,2
389503,Daniel ARZANI,Australia,Forward,1999-01-04T00:00:00Z,73.0,171.0,5,1
197419,Danny VUKOVIC,Australia,Goalkeeper,1985-03-27T00:00:00Z,94.0,187.0,1,0
397717,Joshua RISDON,Australia,Defender,1992-07-27T00:00:00Z,70.0,169.0,11,0
339118,Trent SAINSBURY,Australia,Defender,1992-01-05T00:00:00Z,76.0,183.0,38,3
333076,Dimitrios PETRATOS,Australia,Forward,1992-11-10T00:00:00Z,72.0,176.0,2,0
355775,Jackson IRVINE,Australia,Midfielder,1993-03-07T00:00:00Z,77.0,180.0,22,2
367641,Tom ROGIC,Australia,Midfielder,1992-12-16T00:00:00Z,88.0,189.0,40,7
228912,Manuel NEUER,Germany,Goalkeeper,1986-03-27T00:00:00Z,93.0,193.0,79,0
309312,Marvin PLATTENHARDT,Germany,Defender,1992-01-26T00:00:00Z,76.0,181.0,7,0
401377,Jonas HECTOR,Germany,Defender,1990-05-27T00:00:00Z,75.0,185.0,40,3
379736,Matthias GINTER,Germany,Defender,1994-01-19T00:00:00Z,85.0,189.0,18,0
311150,Mats HUMMELS,Germany,Defender,1988-12-16T00:00:00Z,90.0,192.0,66,5
196900,Sami KHEDIRA,Germany,Midfielder,1987-04-04T00:00:00Z,90.0,189.0,77,7
358692,Julian DRAXLER,Germany,Midfielder,1993-09-20T00:00:00Z,74.0,185.0,46,6
275162,Toni KROOS,Germany,Midfielder,1990-01-04T00:00:00Z,78.0,182.0,86,13
404357,Timo WERNER,Germany,Forward,1996-03-06T00:00:00Z,75.0,181.0,17,8
305036,Mesut OEZIL,Germany,Midfielder,1988-10-15T00:00:00Z,70.0,180.0,92,23
352394,Marco REUS,Germany,Forward,1989-05-31T00:00:00Z,67.0,180.0,34,10
274179,Kevin TRAPP,Germany,Goalkeeper,1990-07-08T00:00:00Z,88.0,189.0,3,0
321722,Thomas MUELLER,Germany,Midfielder,1989-09-13T00:00:00Z,75.0,186.0,94,38
379953,Leon GORETZKA,Germany,Midfielder,1995-02-06T00:00:00Z,76.0,189.0,16,6
395488,Niklas SUELE,Germany,Defender,1995-09-03T00:00:00Z,89.0,195.0,12,0
379955,Antonio RUEDIGER,Germany,Defender,1993-03-03T00:00:00Z,85.0,191.0,25,1
299442,Jerome BOATENG,Germany,Defender,1988-09-03T00:00:00Z,90.0,192.0,73,1
386413,Joshua KIMMICH,Germany,Defender,1995-02-08T00:00:00Z,72.0,176.0,32,3
275630,Sebastian RUDY,Germany,Midfielder,1990-02-28T00:00:00Z,74.0,179.0,26,1
385947,Julian BRANDT,Germany,Midfielder,1996-05-02T00:00:00Z,82.0,183.0,19,1
358690,Ilkay GUENDOGAN,Germany,Midfielder,1990-10-24T00:00:00Z,79.0,180.0,27,4
309302,Marc-Andre TER STEGEN,Germany,Goalkeeper,1992-04-30T00:00:00Z,85.0,187.0,20,0
216784,Mario GOMEZ,Germany,Forward,1985-07-10T00:00:00Z,82.0,189.0,78,31
199175,Keylor NAVAS,Costa Rica,Goalkeeper,1986-12-15T00:00:00Z,80.0,185.0,84,0
339447,Johnny ACOSTA,Costa Rica,Defender,1983-07-21T00:00:00Z,75.0,176.0,69,2
268821,Giancarlo GONZALEZ,Costa Rica,Defender,1988-02-08T00:00:00Z,84.0,186.0,71,2
389725,Ian SMITH,Costa Rica,Defender,1998-03-06T00:00:00Z,68.0,177.0,5,0
236530,Celso BORGES,Costa Rica,Midfielder,1988-05-27T00:00:00Z,79.0,187.0,114,18
312987,Oscar DUARTE,Costa Rica,Defender,1989-06-03T00:00:00Z,81.0,186.0,38,2
183796,Christian BOLANOS,Costa Rica,Midfielder,1984-05-17T00:00:00Z,67.0,178.0,84,7
270149,Bryan OVIEDO,Costa Rica,Defender,1990-02-18T00:00:00Z,70.0,172.0,44,1
361029,Daniel COLINDRES,Costa Rica,Midfielder,1985-01-10T00:00:00Z,75.0,180.0,13,0
214876,Bryan RUIZ,Costa Rica,Midfielder,1985-08-18T00:00:00Z,73.0,187.0,112,24
395354,Johan VENEGAS,Costa Rica,Forward,1988-11-27T00:00:00Z,76.0,183.0,49,10
307529,Joel CAMPBELL,Costa Rica,Forward,1992-06-26T00:00:00Z,71.0,178.0,79,15
356986,Rodney WALLACE,Costa Rica,Midfielder,1988-06-17T00:00:00Z,70.0,180.0,29,4
183794,Randall AZOFEIFA,Costa Rica,Midfielder,1984-12-30T00:00:00Z,83.0,182.0,60,3
339797,Francisco CALVO,Costa Rica,Defender,1992-07-08T00:00:00Z,78.0,180.0,38,4
307026,Cristian GAMBOA,Costa Rica,Defender,1989-10-24T00:00:00Z,67.0,175.0,71,3
307541,Yeltsin TEJEDA,Costa Rica,Midfielder,1992-03-17T00:00:00Z,67.0,179.0,50,0
214874,Patrick PEMBERTON,Costa Rica,Goalkeeper,1982-04-24T00:00:00Z,72.0,178.0,39,0
